CustomerCode,CustomerName,Salesperson,Amt,QYT,ItemDescription,ItemCode,ItemGroup,DocNum,Year,Month,DocType,DB,ReferenceNumber
110000265,مؤسسة ابراج عمان,الادارة,148.08,960,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26101371,2026,03,فاتورة,الشركة التجارية,10621
110000096,سوبر ماركت الادهم -غور  الحديثة,محمد البستنجي,13.147,24,ميار محضر غذائي بالدسم النباتي 250 غم *24,1091004,Milk,26101516,2026,01,فاتورة,الشركة التجارية,10292
110000215,شركة سدرة لصناعة مواد التجميل,الادارة,425.25,1.05,سكر 50 كعم 20*50,1081001,Sugar,26100447,2026,01,فاتورة,الشركة التجارية,10605
110000215,شركة سدرة لصناعة مواد التجميل,الادارة,19.5,0.05,سكر 50 كعم 20*50,1081001,Sugar,26100007,2026,01,فاتورة,الشركة التجارية,10605
110000215,شركة سدرة لصناعة مواد التجميل,الادارة,2835,7,سكر 50 كعم 20*50,1081001,Sugar,26100006,2026,01,فاتورة,الشركة التجارية,10605
110000215,شركة سدرة لصناعة مواد التجميل,الادارة,810,2,سكر 50 كعم 20*50,1081001,Sugar,26100172,2026,01,فاتورة,الشركة التجارية,10605
110000215,شركة سدرة لصناعة مواد التجميل,الادارة,1640,4,سكر 50 كعم 20*50,1081001,Sugar,26100528,2026,01,فاتورة,الشركة التجارية,10605
110000215,شركة سدرة لصناعة مواد التجميل,الادارة,2050,5,سكر 50 كعم 20*50,1081001,Sugar,26100666,2026,02,فاتورة,الشركة التجارية,10605
110000215,شركة سدرة لصناعة مواد التجميل,الادارة,1640,4,سكر 50 كعم 20*50,1081001,Sugar,26100775,2026,02,فاتورة,الشركة التجارية,10605
110000215,شركة سدرة لصناعة مواد التجميل,الادارة,1640,4,سكر 50 كعم 20*50,1081001,Sugar,26100793,2026,02,فاتورة,الشركة التجارية,10605
110000215,شركة سدرة لصناعة مواد التجميل,الادارة,1230,3,سكر 50 كعم 20*50,1081001,Sugar,26100959,2026,02,فاتورة,الشركة التجارية,10605
110000050,ذمم عينات,الادارة,1.291,12,شيخ الكار شوربة 70 غم شعرية 1*12*6,1031006,Noodles & Pasta & Soups,26103551,2026,05,فاتورة,الشركة التجارية,10578
110000050,ذمم عينات,الادارة,3.013,28,شيخ الكار شوربة 80 غم فريكة 1*12*6,1031004,Noodles & Pasta & Soups,26103551,2026,05,فاتورة,الشركة التجارية,10578
110000050,ذمم عينات,الادارة,0.366,5,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26103552,2026,05,فاتورة,الشركة التجارية,10578
110000050,ذمم عينات,الادارة,0.22,3,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26103552,2026,05,فاتورة,الشركة التجارية,10578
110000050,ذمم عينات,الادارة,0.148,2,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26103552,2026,05,فاتورة,الشركة التجارية,10578
110000449,أسواق حسن سلامة - المستندة,سفيان التعمري,21.943,120,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26100596,2026,01,فاتورة,الشركة التجارية,10219
110000449,أسواق حسن سلامة - المستندة,سفيان التعمري,21.943,120,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26100596,2026,01,فاتورة,الشركة التجارية,10219
110000449,أسواق حسن سلامة - المستندة,سفيان التعمري,21.943,120,ميار معكرونة سباغيتي 300 غم 1*24,1031021,Noodles & Pasta & Soups,26100596,2026,01,فاتورة,الشركة التجارية,10219
110000449,أسواق حسن سلامة - المستندة,سفيان التعمري,44.308,240,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26100596,2026,01,فاتورة,الشركة التجارية,10219
110000449,أسواق حسن سلامة - المستندة,سفيان التعمري,0,96,ميار معكرونة فوسيلي 300 غم 1*24,1031020,Noodles & Pasta & Soups,26100596,2026,01,فاتورة,الشركة التجارية,10219
110000449,أسواق حسن سلامة - المستندة,سفيان التعمري,22.154,120,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26101072,2026,02,فاتورة,الشركة التجارية,10219
110000449,أسواق حسن سلامة - المستندة,سفيان التعمري,43.885,240,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26101072,2026,02,فاتورة,الشركة التجارية,10219
110000449,أسواق حسن سلامة - المستندة,سفيان التعمري,21.943,120,ميار معكرونة فوسيلي 300 غم 1*24,1031020,Noodles & Pasta & Soups,26101072,2026,02,فاتورة,الشركة التجارية,10219
110000449,أسواق حسن سلامة - المستندة,سفيان التعمري,0,96,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26101072,2026,02,فاتورة,الشركة التجارية,10219
110000449,أسواق حسن سلامة - المستندة,سفيان التعمري,21.943,120,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26101072,2026,02,فاتورة,الشركة التجارية,10219
110000024,البان التمام - اربد,لؤي السيد,22,44,ميار تونا 120 غم بالزيت النباتي 1*48,1071008,Tuna,26103329,2026,05,فاتورة,الشركة التجارية,10350
110000024,البان التمام - اربد,لؤي السيد,0,4,ميار تونا 120 غم بالزيت النباتي 1*48,1071008,Tuna,26103329,2026,05,فاتورة,الشركة التجارية,10350
110000024,البان التمام - اربد,لؤي السيد,0,4,ميار تونا 120 غم بالفلفل الحار 1*48,1071007,Tuna,26103329,2026,05,فاتورة,الشركة التجارية,10350
110000024,البان التمام - اربد,لؤي السيد,22,44,ميار تونا 120 غم بالفلفل الحار 1*48,1071007,Tuna,26103329,2026,05,فاتورة,الشركة التجارية,10350
110000024,البان التمام - اربد,لؤي السيد,21.16,46,شيخ الكار سردين بالزيت النباتي 125 غم 1*50,1071006,Tuna,26103329,2026,05,فاتورة,الشركة التجارية,10350
110000024,البان التمام - اربد,لؤي السيد,0,4,شيخ الكار سردين بالزيت النباتي 125 غم 1*50,1071006,Tuna,26103329,2026,05,فاتورة,الشركة التجارية,10350
110000024,البان التمام - اربد,لؤي السيد,0,4,شيخ الكار سردين بالفلفل الحار 125 غم 1*50,1071001,Tuna,26103329,2026,05,فاتورة,الشركة التجارية,10350
110000024,البان التمام - اربد,لؤي السيد,21.16,46,شيخ الكار سردين بالفلفل الحار 125 غم 1*50,1071001,Tuna,26103329,2026,05,فاتورة,الشركة التجارية,10350
110000021,البان القعقاع - أربد,لؤي السيد,13.292,72,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26100419,2026,01,فاتورة,الشركة التجارية,10353
110000021,البان القعقاع - أربد,لؤي السيد,0,24,ميار معكرونة صدف كبير 300 غم 1*24,1031018,Noodles & Pasta & Soups,26100419,2026,01,فاتورة,الشركة التجارية,10353
110000021,البان القعقاع - أربد,لؤي السيد,8.777,48,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26100419,2026,01,فاتورة,الشركة التجارية,10353
110000021,البان القعقاع - أربد,لؤي السيد,8.777,48,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26100419,2026,01,فاتورة,الشركة التجارية,10353
110000021,البان القعقاع - أربد,لؤي السيد,8.777,48,ميار معكرونة سباغيتي 300 غم 1*24,1031021,Noodles & Pasta & Soups,26100419,2026,01,فاتورة,الشركة التجارية,10353
110000021,البان القعقاع - أربد,لؤي السيد,4.389,24,ميار معكرونة فوسيلي 300 غم 1*24,1031020,Noodles & Pasta & Soups,26100419,2026,01,فاتورة,الشركة التجارية,10353
110000306,بقالة لؤي جابر,سامر الدويك,0,16,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26100151,2026,01,فاتورة,الشركة التجارية,10114
110000306,بقالة لؤي جابر,سامر الدويك,310.345,1200,شيخ الكار فطر مقطع 300 غم 1*24,1131001,Sheikh Alkar - Canned food,26100151,2026,01,فاتورة,الشركة التجارية,10114
110000306,بقالة لؤي جابر,سامر الدويك,31.034,120,شيخ الكار فطر مقطع 300 غم 1*24,1131001,Sheikh Alkar - Canned food,26100151,2026,01,فاتورة,الشركة التجارية,10114
110000306,بقالة لؤي جابر,سامر الدويك,165.257,80,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26100151,2026,01,فاتورة,الشركة التجارية,10114
110000345,أسواق حمزة عليمات -المفرق,سامر الدويك,0,16,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26100972,2026,02,فاتورة,الشركة التجارية,10089
110000345,أسواق حمزة عليمات -المفرق,سامر الدويك,165.257,80,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26100972,2026,02,فاتورة,الشركة التجارية,10089
140000013,مركز عين الباشا للخدمات النهارية الدامجة,Tenders,20.69,12,لويال سائل للجلي 2 لتر *1,1151115,Legumes & Spices,26102295,2026,04,فاتورة,الشركة التجارية,-
140000013,مركز عين الباشا للخدمات النهارية الدامجة,Tenders,38.793,60,سيترس مبيض الغسيل للملابس (كلور) 1 لتر *1,1151119,Legumes & Spices,26102295,2026,04,فاتورة,الشركة التجارية,-
140000013,مركز عين الباشا للخدمات النهارية الدامجة,Tenders,14.19,33,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26102072,2026,03,فاتورة,الشركة التجارية,-
140000013,مركز عين الباشا للخدمات النهارية الدامجة,Tenders,15.48,36,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26102071,2026,03,فاتورة,الشركة التجارية,-
140000013,مركز عين الباشا للخدمات النهارية الدامجة,Tenders,17.63,41,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26102070,2026,03,فاتورة,الشركة التجارية,-
140000013,مركز عين الباشا للخدمات النهارية الدامجة,Tenders,17.2,40,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26102069,2026,03,فاتورة,الشركة التجارية,-
140000013,مركز عين الباشا للخدمات النهارية الدامجة,Tenders,18.49,43,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26102068,2026,03,فاتورة,الشركة التجارية,-
110000580,امجد زكي مبيعات نقدية,أمجد زكي,0,96,شيخ الكار معكرونة كوع 300 غم 1*24,1031012,Noodles & Pasta & Soups,26100021,2026,01,فاتورة,الشركة التجارية,20111
110000580,امجد زكي مبيعات نقدية,أمجد زكي,39.807,216,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26100021,2026,01,فاتورة,الشركة التجارية,20111
110000580,امجد زكي مبيعات نقدية,أمجد زكي,39.429,216,شيخ الكار معكرونة سباغتي 300 غم 1*24,1031010,Noodles & Pasta & Soups,26100021,2026,01,فاتورة,الشركة التجارية,20111
110000580,امجد زكي مبيعات نقدية,أمجد زكي,35.048,192,شيخ الكار معكرونة بيني 300 غم 1*24,1031005,Noodles & Pasta & Soups,26100021,2026,01,فاتورة,الشركة التجارية,20111
110000580,امجد زكي مبيعات نقدية,أمجد زكي,17.524,96,شيخ الكار معكرونة كوع 300 غم 1*24,1031012,Noodles & Pasta & Soups,26100021,2026,01,فاتورة,الشركة التجارية,20111
110000276,مطعم السنابل / السلط,أمجد زكي,40.385,12,شيخ الكار زيت شمس 2.6 لتر 1*6,1041004,Oil,26100102,2026,01,فاتورة,الشركة التجارية,10632
140000026,دار الوفاق الاسري - أربد,Tenders,20.043,5,لويال مسحوق غسيل 3 كغم,1151121,Legumes & Spices,260000014,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,24.828,12,لويال شامبو شعر للكبار 800 ملم *1,1151130,Legumes & Spices,260000014,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,37.931,40,لويال سائل لغسيل الايدي 500 ملم *1,1151116,Legumes & Spices,260000014,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,12.931,20,سيترس مبيض الغسيل للملابس (كلور) 1 لتر *1,1151119,Legumes & Spices,260000014,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,8.1,45,قشطة خبز شراك,1151066,Legumes & Spices,26100127,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,28.218,10,شيخ الكار بيض طازج 1920 غم فأكثر 1*1,1151111,Legumes & Spices,26100127,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,86.43,201,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26100127,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,3.45,3,شيخ الكار عدس مجروش 1 كغم,1151072,Legumes & Spices,26100385,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,27.086,12,شيخ الكار حلاوة 800 غم سادة 1*1,1151032,Legumes & Spices,26100385,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,8.793,12,سرور مربى نكهات مختلفة 400 غم 1*1,1151113,Legumes & Spices,26100385,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,3.414,72,شيخ الكار مرقة الدجاج مكعبات 20 غم 1*1,1151036,Legumes & Spices,26100385,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,24.5,50,شيخ الكار سردين بالزيت أو الفلفل 125 غم 1*1,1151030,Legumes & Spices,26100385,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,11.941,6,شيخ الكار رب البندورة 1350 غم تركيز 26 %,1151031,Legumes & Spices,26100385,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,12.931,3,شيخ الكار جوز عين الجمل مقشر 1 كغم,1151098,Legumes & Spices,26100385,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,3.84,3,شيخ الكار عدس حب 1 كغم,1151018,Legumes & Spices,26100385,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,7.5,3,"شيخ الكار جوز هند (ناعم,خشن) 1 كغم",1151089,Legumes & Spices,26100385,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,4.657,5,شيخ الكار فريكة ناعمة او خشنة 1 كغم,1151063,Legumes & Spices,26100385,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,4.412,5,"شيخ الكار برغل 1 كغم (ناعم,خشن)",1151015,Legumes & Spices,26100385,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,23.885,18,غدير لانشون 800 غم 1*1,1151082,Legumes & Spices,26100385,2026,01,فاتورة,الشركة التجارية,-
140000026,دار الوفاق الاسري - أربد,Tenders,14.655,1,شيخ الكار هال حب 1 كغم,1151109,Legumes & Spices,26100385,2026,01,فاتورة,الشركة التجارية,-
140000014,مركز عمان الشامل للخدمات النهارية الدامج,Tenders,31.034,48,سيترس مبيض الغسيل للملابس (كلور) 1 لتر *1,1151119,Legumes & Spices,26102413,2026,04,فاتورة,الشركة التجارية,-
140000014,مركز عمان الشامل للخدمات النهارية الدامج,Tenders,41.379,24,لويال سائل للجلي 2 لتر *1,1151115,Legumes & Spices,26102413,2026,04,فاتورة,الشركة التجارية,-
140000014,مركز عمان الشامل للخدمات النهارية الدامج,Tenders,43.449,24,لويال منظف أرضيات 2.4 لتر *1,1151120,Legumes & Spices,26102413,2026,04,فاتورة,الشركة التجارية,-
140000014,مركز عمان الشامل للخدمات النهارية الدامج,Tenders,62.069,48,لويال سائل لغسيل الايدي 500 ملم *1,1151116,Legumes & Spices,26102413,2026,04,فاتورة,الشركة التجارية,-
140000014,مركز عمان الشامل للخدمات النهارية الدامج,Tenders,7.245,11.5,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26100112,2026,01,فاتورة,الشركة التجارية,-
140000014,مركز عمان الشامل للخدمات النهارية الدامج,Tenders,7.245,11.5,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26100114,2026,01,فاتورة,الشركة التجارية,-
110000133,أبو هاشم مول - الكريمة,لؤي السيد,56.897,120,ميار محضر غذائي بالدسم النباتي 250 غم *24,1091004,Milk,26104170,2026,06,فاتورة,الشركة التجارية,10329
110000133,أبو هاشم مول - الكريمة,لؤي السيد,75,60,ميار محضر غذائي بالدسم النباتي 700 غم 1*12,1091003,Milk,26104170,2026,06,فاتورة,الشركة التجارية,10329
110000589,مديرية الدفاع المدني شرق عمان,جهاد فقوسة,21.6,48,ميار تونا 120 غم بالفلفل الحار 1*48,1071007,Tuna,26101070,2026,02,فاتورة,الشركة التجارية,20118
110000589,مديرية الدفاع المدني شرق عمان,جهاد فقوسة,14.5,50,شيخ الكار سردين بالزيت النباتي 125 غم 1*50,1071006,Tuna,26100048,2026,01,فاتورة,الشركة التجارية,20118
110000589,مديرية الدفاع المدني شرق عمان,جهاد فقوسة,6.24,24,شيخ الكار ذرة حلوة 130 غم 1*24,1131004,Sheikh Alkar - Canned food,26100048,2026,01,فاتورة,الشركة التجارية,20118
110000589,مديرية الدفاع المدني شرق عمان,جهاد فقوسة,21.6,8,شيخ الكار أرز بسمتي 3 كغم *8,1101002,Rice Medium grain & Basmati,26100048,2026,01,فاتورة,الشركة التجارية,20118
110000589,مديرية الدفاع المدني شرق عمان,جهاد فقوسة,43.2,16,شيخ الكار أرز بسمتي 3 كغم *8,1101002,Rice Medium grain & Basmati,26102597,2026,04,فاتورة,الشركة التجارية,20118
110000589,مديرية الدفاع المدني شرق عمان,جهاد فقوسة,21.6,8,شيخ الكار أرز بسمتي 3 كغم *8,1101002,Rice Medium grain & Basmati,26100404,2026,01,فاتورة,الشركة التجارية,20118
110000589,مديرية الدفاع المدني شرق عمان,جهاد فقوسة,6.24,24,شيخ الكار ذرة حلوة 130 غم 1*24,1131004,Sheikh Alkar - Canned food,26100404,2026,01,فاتورة,الشركة التجارية,20118
110000007,شركة الطبق للصناعات الغذائة - سوبر ماركت,لؤي السيد,0,2,شيخ الكار فول حب 400 غم (73) 1*24,1131006,Sheikh Alkar - Canned food,26100291,2026,01,فاتورة,الشركة التجارية,10367
110000007,شركة الطبق للصناعات الغذائة - سوبر ماركت,لؤي السيد,0,2,شيخ الكار حمص مطحون 400 غم (73) 1*24,1131007,Sheikh Alkar - Canned food,26100291,2026,01,فاتورة,الشركة التجارية,10367
110000007,شركة الطبق للصناعات الغذائة - سوبر ماركت,لؤي السيد,9.878,22,شيخ الكار حمص مطحون 400 غم (73) 1*24,1131007,Sheikh Alkar - Canned food,26100291,2026,01,فاتورة,الشركة التجارية,10367
110000007,شركة الطبق للصناعات الغذائة - سوبر ماركت,لؤي السيد,5.608,22,شيخ الكار فول حب 400 غم (73) 1*24,1131006,Sheikh Alkar - Canned food,26100291,2026,01,فاتورة,الشركة التجارية,10367
110000459,مدينة الدفاع المدني التدريبية,جهاد فقوسة,42,24,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26101398,2026,03,فاتورة,الشركة التجارية,10268
110000459,مدينة الدفاع المدني التدريبية,جهاد فقوسة,43.2,16,شيخ الكار أرز بسمتي 3 كغم *8,1101002,Rice Medium grain & Basmati,26100071,2026,01,فاتورة,الشركة التجارية,10268
110000459,مدينة الدفاع المدني التدريبية,جهاد فقوسة,14,8,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26100071,2026,01,فاتورة,الشركة التجارية,10268
110000459,مدينة الدفاع المدني التدريبية,جهاد فقوسة,14,8,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26100682,2026,02,فاتورة,الشركة التجارية,10268
110000459,مدينة الدفاع المدني التدريبية,جهاد فقوسة,64.8,24,شيخ الكار أرز بسمتي 3 كغم *8,1101002,Rice Medium grain & Basmati,26100682,2026,02,فاتورة,الشركة التجارية,10268
110000459,مدينة الدفاع المدني التدريبية,جهاد فقوسة,108,40,شيخ الكار أرز بسمتي 3 كغم *8,1101002,Rice Medium grain & Basmati,26100394,2026,01,فاتورة,الشركة التجارية,10268
110000459,مدينة الدفاع المدني التدريبية,جهاد فقوسة,18.72,72,شيخ الكار فطر مقطع 300 غم 1*24,1131001,Sheikh Alkar - Canned food,26100394,2026,01,فاتورة,الشركة التجارية,10268
110000459,مدينة الدفاع المدني التدريبية,جهاد فقوسة,64,80,شيخ الكار تمر مطحون 1 كغم 1*16,1061001,Dates,26100394,2026,01,فاتورة,الشركة التجارية,10268
110000558,شركة سيرجو للصناعات الغذائية,الادارة,1925,5,سكر 50 كعم 20*50,1081001,Sugar,26100008,2026,01,فاتورة,الشركة التجارية,20103
140000016,مستشفى ابو عبيدة,Tenders,4.526,7,استريكو خميرة افرنجية جافة 100 غم *1,1151055,Legumes & Spices,26102395,2026,04,فاتورة,الشركة التجارية,-
140000016,مستشفى ابو عبيدة,Tenders,8.05,7,شيخ الكار عدس مجروش 1 كغم,1151072,Legumes & Spices,26102393,2026,04,فاتورة,الشركة التجارية,-
140000016,مستشفى ابو عبيدة,Tenders,8.229,24,شيخ الكار معكرونة بجميع الاشكال 300 غم 1*1,1151035,Legumes & Spices,26102393,2026,04,فاتورة,الشركة التجارية,-
140000016,مستشفى ابو عبيدة,Tenders,7.451,8,شيخ الكار فريكة ناعمة او خشنة 1 كغم,1151063,Legumes & Spices,26102393,2026,04,فاتورة,الشركة التجارية,-
140000016,مستشفى ابو عبيدة,Tenders,31.846,24,غدير لانشون 800 غم 1*1,1151082,Legumes & Spices,26102393,2026,04,فاتورة,الشركة التجارية,-
140000016,مستشفى ابو عبيدة,Tenders,4.552,96,شيخ الكار مرقة الدجاج مكعبات 20 غم 1*1,1151036,Legumes & Spices,26102393,2026,04,فاتورة,الشركة التجارية,-
140000016,مستشفى ابو عبيدة,Tenders,27.085,12,شيخ الكار حلاوة 800 غم سادة 1*1,1151032,Legumes & Spices,26102393,2026,04,فاتورة,الشركة التجارية,-
140000016,مستشفى ابو عبيدة,Tenders,2.56,2,شيخ الكار عدس حب 1 كغم,1151018,Legumes & Spices,26102393,2026,04,فاتورة,الشركة التجارية,-
110000305,بقالة مصعب أبو شحادة - الزرقاء,سامر الدويك,13.75,11,ميار محضر غذائي بالدسم النباتي 700 غم 1*12,1091003,Milk,26100147,2026,01,فاتورة,الشركة التجارية,10117
110000305,بقالة مصعب أبو شحادة - الزرقاء,سامر الدويك,8.777,48,شيخ الكار معكرونة بيني 300 غم 1*24,1031005,Noodles & Pasta & Soups,26100147,2026,01,فاتورة,الشركة التجارية,10117
110000305,بقالة مصعب أبو شحادة - الزرقاء,سامر الدويك,8.862,48,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26100147,2026,01,فاتورة,الشركة التجارية,10117
110000305,بقالة مصعب أبو شحادة - الزرقاء,سامر الدويك,0,24,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26100147,2026,01,فاتورة,الشركة التجارية,10117
110000305,بقالة مصعب أبو شحادة - الزرقاء,سامر الدويك,17.555,96,شيخ الكار معكرونة سباغتي 300 غم 1*24,1031010,Noodles & Pasta & Soups,26100147,2026,01,فاتورة,الشركة التجارية,10117
110000305,بقالة مصعب أبو شحادة - الزرقاء,سامر الدويك,8.777,48,شيخ الكار معكرونة كوع 300 غم 1*24,1031012,Noodles & Pasta & Soups,26100147,2026,01,فاتورة,الشركة التجارية,10117
110000305,بقالة مصعب أبو شحادة - الزرقاء,سامر الدويك,0,1,ميار محضر غذائي بالدسم النباتي 700 غم 1*12,1091003,Milk,26100147,2026,01,فاتورة,الشركة التجارية,10117
110000305,بقالة مصعب أبو شحادة - الزرقاء,سامر الدويك,17.752,66,شيخ الكار شوربة 70 غم شعرية 1*12*6,1031006,Noodles & Pasta & Soups,26104527,2026,07,فاتورة,الشركة التجارية,10117
110000305,بقالة مصعب أبو شحادة - الزرقاء,سامر الدويك,0,6,شيخ الكار شوربة 70 غم شعرية 1*12*6,1031006,Noodles & Pasta & Soups,26104527,2026,07,فاتورة,الشركة التجارية,10117
110000754,شركة السلة الذهبية للتجارة,أمجد زكي,210,30,شيخ الكار حليب كامل الدسم (حيواني) 1700 غم 1*6,1091001,Milk,26104934,2026,07,فاتورة,الشركة التجارية,20276
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,82.629,40,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26101338,2026,02,فاتورة,الشركة التجارية,10224
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,0,8,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26101338,2026,02,فاتورة,الشركة التجارية,10224
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,82.629,40,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26101339,2026,02,فاتورة,الشركة التجارية,10224
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,0,8,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26101339,2026,02,فاتورة,الشركة التجارية,10224
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,9.683,36,شيخ الكار شوربة 55 غم خضار 1*12*6,1031001,Noodles & Pasta & Soups,26101340,2026,02,فاتورة,الشركة التجارية,10224
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,0,6,شيخ الكار شوربة 70 غم فطر 1*12*6,1031007,Noodles & Pasta & Soups,26101340,2026,02,فاتورة,الشركة التجارية,10224
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,53.932,33,شيخ الكار معجون طماطم 1350 غم 26-24 1*6,1121004,Tomato paste,26101340,2026,02,فاتورة,الشركة التجارية,10224
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,0,2,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1031002,Noodles & Pasta & Soups,26101340,2026,02,فاتورة,الشركة التجارية,10224
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,0,8,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26101340,2026,02,فاتورة,الشركة التجارية,10224
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,19.762,22,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1031002,Noodles & Pasta & Soups,26101340,2026,02,فاتورة,الشركة التجارية,10224
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,18.965,22,الموسم مكعبات مرقة الدجاج 20 غم 1*24*24,1031003,Noodles & Pasta & Soups,26101340,2026,02,فاتورة,الشركة التجارية,10224
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,0,2,الموسم مكعبات مرقة الدجاج 20 غم 1*24*24,1031003,Noodles & Pasta & Soups,26101340,2026,02,فاتورة,الشركة التجارية,10224
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,8.069,30,شيخ الكار شوربة 70 غم فطر 1*12*6,1031007,Noodles & Pasta & Soups,26101340,2026,02,فاتورة,الشركة التجارية,10224
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,82.629,40,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26101340,2026,02,فاتورة,الشركة التجارية,10224
110000444,أسواق ومصانع خان يونس التجارية,أمجد زكي,0,3,شيخ الكار معجون طماطم 1350 غم 26-24 1*6,1121004,Tomato paste,26101340,2026,02,فاتورة,الشركة التجارية,10224
140000082,مستشفى الاميرة أيمان - معدي,Tenders,4.655,2,شيخ الكار بهارات مشكلة (مطحونة) 1 كغم,1151094,Legumes & Spices,26100634,2026,02,فاتورة,الشركة التجارية,-
